Starting Queue Size: 1000
Task Time Range: 1 to 100
Time: 1, Queue Size: 990, Servers: 11, Busy Servers: 10, Utilization: 90.9091%, Requests Processed: 0
Time: 7683, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
New request added! Current Queue Size: 2
Time: 7685, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7687, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7689, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7691, Queue Size: 3, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1281
Time: 7693, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7695, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7697, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7699, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7701, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7703, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7705, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
New request added! Current Queue Size: 2
Time: 7707, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7709, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7711, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7713, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7715, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7717, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7719, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1281
Time: 7721, Queue Size: 2, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1282
Time: 7723, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7725, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7727, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7729, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7731, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7733, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7735, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7737, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
New request added! Current Queue Size: 1
Time: 7739, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7741, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7743, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7745, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7747, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7749, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7751, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1282
Time: 7753, Queue Size: 2, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1283
Time: 7755, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7757, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7759, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7761, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7763, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7765, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7767, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7769, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7771, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7773, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7775, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7777, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
New request added! Current Queue Size: 2
Time: 7779, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7781, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7783, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7785, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7787, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7789, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7791, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7793, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7795, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7797, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7799, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7801, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7803, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7805, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7807, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7809, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7811, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7813, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7815, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7817, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7819, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
New request added! Current Queue Size: 3
Time: 7821, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7823, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7825, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7827, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
New request added! Current Queue Size: 3
Time: 7829, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1283
Time: 7831, Queue Size: 3, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1284
Time: 7833, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7835, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7837, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7839, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7841, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7843, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7845, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7847, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
New request added! Current Queue Size: 3
Time: 7849, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7851, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7853, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
New request added! Current Queue Size: 3
Time: 7855, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7857, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7859, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7861, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7863, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7865, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7867, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
Time: 7869, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1284
New request added! Current Queue Size: 4
Time: 7871, Queue Size: 4, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1285
Time: 7873, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7875, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7877, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7879, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7881, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7883, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7885, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7887, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7889, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7891, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7893, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7895, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7897, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7899, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7901, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7903, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7905, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1285
Time: 7907, Queue Size: 5, Servers: 3, Busy Servers: 1, Utilization: 33.3333%, Requests Processed: 1286
Time: 7909, Queue Size: 3, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1286
Time: 7911, Queue Size: 3, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1286
Time: 7913, Queue Size: 3, Servers: 3, Busy Servers: 2, Utilization: 66.6667%, Requests Processed: 1287
Time: 7915, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7917, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 2
Time: 7919, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7921, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7923, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7925, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7927, Queue Size: 2, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7929, Queue Size: 3, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7931, Queue Size: 3, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7933, Queue Size: 3, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7935, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7937, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7939, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7941, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7943, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7945, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7947, Queue Size: 5, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7949, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1287
Time: 7951, Queue Size: 7, Servers: 4, Busy Servers: 3, Utilization: 75%, Requests Processed: 1287
Time: 7953, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7955, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7957, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 6
Time: 7959, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7961, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 6
Time: 7963, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7965, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7967, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7969, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 7
Time: 7971, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7973, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7975, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7977, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7979, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7981, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7983, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7985, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7987, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 7
Time: 7989, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7991, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 7
Time: 7993, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7995, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7997, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 7999, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 7
Time: 8001, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8003, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8005, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8007, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8009, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8011, Queue Size: 8, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8013, Queue Size: 8, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1287
Time: 8015, Queue Size: 9, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1287
Time: 8017, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 8
Time: 8019, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8021, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
New request added! Current Queue Size: 8
Time: 8023, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8025, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8027, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8029, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8031, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8033, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8035, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1287
Time: 8037, Queue Size: 9, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1288
Time: 8039, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1288
